begin_age	end_age	events
3.16	3.36	['Hittite kingdom overwhelmed by the "Peoples of the Sea"', 'Iron Age', 'Amuq Phases N-O', 'Villages appear in Levant highlands', 'Villages appear in Levant highlands', 'Iron Age', 'Wadi Suq period', 'Tukulti-Ninurta I', 'Cental Indian Iron Age (Central Indian Megalithic)', 'Iron working', 'Rameses II (The Great)', 'Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)']
3.18	3.38	['Hittite kingdom overwhelmed by the "Peoples of the Sea"', 'Iron Age', 'Amuq Phases N-O', 'Villages appear in Levant highlands', 'Villages appear in Levant highlands', 'Iron Age', 'Wadi Suq period', 'Tukulti-Ninurta I', 'Cental Indian Iron Age (Central Indian Megalithic)', 'Iron working', 'Rameses II (The Great)', 'Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)']
3.2	3.4	['Tukulti-Ninurta I', 'Cental Indian Iron Age (Central Indian Megalithic)', 'Iron working', 'Rameses II (The Great)', 'Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec']
3.22	3.42	['Tukulti-Ninurta I', 'Cental Indian Iron Age (Central Indian Megalithic)', 'Iron working', 'Rameses II (The Great)', 'Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec']
3.24	3.44	['Tukulti-Ninurta I', 'Cental Indian Iron Age (Central Indian Megalithic)', 'Iron working', 'Rameses II (The Great)', 'Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec']
3.26	3.46	['Rameses II (The Great)', 'Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec', 'Santorini (Thera) erupted']
3.28	3.48	['Battle of Kadesh', 'TOP', 'Western European Late Bronze Age (Urnfield) ', 'Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec', 'Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo']
3.3	3.5	['Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec', 'Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative']
3.32	3.52	['Tutankhamun', 'Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec', 'Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative']
3.34	3.54	['Late Iron Age I', 'Late Arabian Littoral', 'Late Iron Age I', 'Akhetaten (Amhotep IV)', 'Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec', 'Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I']
3.36	3.56	['Minoan (Crete) - Postpalatial', 'King Suppiluliumus I (Hittite)', 'Olmec', 'Olmec', 'Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition']
3.38	3.58	['Olmec', 'Olmec', 'Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition']
3.4	3.6	['Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya']
3.42	3.62	['Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya']
3.44	3.64	['Santorini (Thera) erupted', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya']
3.46	3.66	['Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'Egyptian Control of Megiddo', 'Egypt Conquers Megiddo', 'TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom']
3.48	3.68	['TOP', 'Middle Assyrian / Babylonian period', 'Parattarna', 'Ashur-uballit I founds Assyrian Empire', 'Aryan migration into region', 'Aryan migration into region', 'Vedas composition begins', 'Jomon (Late)', 'Lapita', 'Lapita', 'Early Chibcha (Columbia)', 'Highland Andean Formative', 'New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms']
3.5	3.7	['New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.52	3.72	['New Kingdom', 'Amosis I', 'Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.54	3.74	['Middle Bronze II c', 'Megiddo shows evidence of interntionalism', 'Iranian Iron Age (Middle Elamite, Neo-Elamite, Median)', 'Iron Age I Tradition', 'Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)']
3.56	3.76	['Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies']
3.58	3.78	['Late Bronze Age', 'Mycenaean Period', 'Late Bronze Age', 'Mitanni period/ Kassite Interregnum', 'Bronze Age', 'Late Xiajiadian', 'Shang and Zhou Dynasties', 'Shang Dynasty', 'Shang Dynasty', 'Late Xiajiadian (Xiajiadian Shangceng)', 'TOP', 'Nicoya', 'Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies']
3.6	3.8	['Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya']
3.62	3.82	['Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.64	3.84	['Middle Bronze II c', 'Middle Bronze II b ', 'Alishar Becomes Part of the Hittite Kingdom', 'Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.66	3.86	['Hittite kingdoms', 'Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.68	3.88	['Minoan (Crete) - Neopalatial', 'Wadi Suq period', 'Early Dilmun (Barbar)', '--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I']
3.7	3.9	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.72	3.92	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.74	3.94	['--', 'Hyksos conquer Egypt', 'Sobeknofru, first female pharoah, dies', 'Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.76	3.96	['Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.78	3.98	['Hammurapi inherits kingship of Babylon', 'Middle Bronze II b ', 'Middle Bronze II a ', 'TOP', 'Late Harappan', 'Western European Earlier Bronze Age (Tumulus Culture)', 'Northeastern European Bronze Age (Komarov, Trzciniec, Textile Pottery)', 'Scandinavian Bronze Age', 'Late Sierra Nevada', 'Preclassic Maya', 'Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)']
3.8	4.0	['Shamshi-Adad I', 'Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.82	4.02	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.84	4.04	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.86	4.06	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.88	4.08	['Localization era begins', 'Vedic (Ganges Neolithic)', 'Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic']
3.9	4.1	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative']
3.92	4.12	['Middle Kingdom', 'Menthotpe I regains Double Crown', 'Dry Sahara desert', 'North African Protohistoric', 'West African Neolithic', 'Middle Bronze Age', 'TOP', 'EB4 (Early Bronze 4/ Intermediate Bronze/Middle Bronze Age 1)', 'Amuq Phases K-M', 'Canaanite and Amorite dynasties', 'Middle Helladic culture', 'Minoan (Crete) - Protopalatial', 'Middle Bronze Age', 'Assyrian / Babylonian period', 'Old Assyrian / Babylonian period', 'Fall of Ur to the Amorites.', 'Umm-an-Nar Period', 'TOP', 'Mumun', 'Mumum (New Guinea)', 'TOP', 'TOP', 'Wessex culture in British Isles', 'Andronovo', 'Scythian', 'TOP', 'Tarya Neolithic', 'Eastern Arctic Small Tool', 'Kodiak (Kachemak)', 'TOP', 'TOP', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Highland Mesoamerican Early Preclassic', 'Ur III', 'Ur-Nammu founds the third dynasty of Ur.', 'Top', 'Top', 'Xia Dynasty?', 'Formative', 'Coastal Andean Early Formative']
